user,friend
644,432
644,440
644,565
644,761
644,1000
644,1359
644,1543
644,1667
644,1689
645,883
645,1115
645,1427
645,1455
646,1103
646,1427
646,1740
646,1814
647,74
647,747
647,855
647,1406
647,1625
648,81
648,104
648,109
648,120
648,151
648,355
648,813
648,823
648,841
648,1071
648,1344
648,1403
648,1507
648,1536
648,1666
648,1704
649,287
649,1066
649,1625
649,1721
649,1816
650,1154
650,1836
651,63
651,112
651,400
651,449
651,1063
651,1103
651,1139
651,1142
651,1144
652,643
652,677
652,816
652,1415
653,14
653,90
653,93
653,152
653,243
653,254
653,285
653,287
653,294
653,305
653,382
653,465
653,518
653,600
653,643
653,717
653,723
653,739
653,771
653,801
653,922
653,1035
653,1137
653,1147
653,1228
653,1235
653,1298
653,1313
653,1415
653,1472
653,1497
653,1579
653,1643
654,43
654,144
654,241
654,333
654,373
654,543
654,917
654,942
654,948
654,1235
654,1386
654,1576
655,55
655,169
655,219
655,225
655,534
655,586
655,751
655,967
655,1137
655,1313
655,1497
656,50
656,191
656,289
656,384
656,410
656,687
656,792
656,849
656,948
656,1064
656,1296
656,1533
656,1583
656,1674
656,1712
656,1802
657,577
657,707
657,1053
657,1347
657,1667
658,196
658,404
658,606
658,933
658,1092
658,1169
658,1178
658,1586
658,1857
659,565
659,1044
659,1847
659,1852
660,87
660,205
660,224
660,319
660,423
660,511
660,799
660,957
660,1006
660,1119
660,1131
660,1171
660,1189
660,1193
660,1464
660,1491
660,1498
660,1696
661,48
661,104
661,300
661,366
661,514
661,639
661,671
661,702
661,775
661,823
661,1071
661,1331
661,1344
661,1468
661,1536
661,1704
661,1781
662,762
662,1144
662,1214
662,1268
663,102
663,151
664,47
664,482
664,1371
664,1379
664,1517
664,1736
665,105
665,141
665,218
665,356
665,636
665,643
665,675
665,978
665,1008
665,1014
665,1080
665,1148
665,1285
665,1472
665,1821
666,123
666,135
666,247
666,351
666,400
666,401
666,709
666,1020
666,1029
666,1103
666,1260
666,1289
666,1459
666,1601
666,1698
666,1804
667,292
667,315
667,321
667,555
667,682
667,1344
667,1688
668,260
668,544
668,1218
668,1411
669,43
669,105
669,124
669,131
669,144
669,254
669,278
669,359
669,396
669,420
669,441
669,469
669,509
669,531
669,791
669,809
669,817
669,902
669,948
669,978
669,981
669,1034
669,1068
669,1080
669,1140
669,1148
669,1212
669,1228
669,1315
669,1329
669,1402
669,1416
669,1450
669,1497
669,1597
669,1697
669,1710
669,1802
669,1818
669,1881
670,74
670,136
670,204
670,984
670,1625
671,661
671,1344
671,1394
671,1616
671,1666
672,1432
673,1053
673,1128
673,1270
673,1328
673,1474
673,1730
674,241
674,358
674,394
674,750
674,1359
674,1443
674,1801
675,46
675,75
675,85
675,131
675,138
675,195
675,213
675,222
675,239
675,271
675,297
675,310
675,317
675,333
675,386
675,392
675,439
675,454
675,495
675,534
675,553
675,592
675,600
675,642
675,643
675,665
675,683
675,705
675,740
675,750
675,776
675,791
675,817
675,839
675,840
675,880
675,888
675,921
675,932
675,956
675,967
675,980
675,1008
675,1075
675,1118
675,1140
675,1148
675,1207
675,1313
675,1329
675,1359
675,1369
675,1416
675,1437
675,1445
675,1449
675,1450
675,1469
675,1476
675,1635
675,1636
675,1656
675,1760
675,1818
675,1821
675,1880
676,3
676,214
676,822
676,1090
676,1121
676,1132
676,1394
676,1668
677,14
677,22
677,72
677,139
677,140
677,215
677,256
677,291
677,543
677,577
677,652
677,693
677,749
677,1000
677,1008
677,1046
677,1061
677,1063
677,1166
677,1181
677,1239
677,1306
677,1344
677,1402
677,1450
677,1540
677,1556
677,1604
677,1613
677,1640
677,1744
677,1766
678,474
678,1129
678,1532
679,1103
679,1163
679,1601
679,1816
680,74
681,10
681,45
681,55
681,75
681,115
681,120
681,124
681,138
681,144
681,154
681,167
681,213
681,217
681,222
681,241
681,243
681,288
681,296
681,330
681,333
681,349
681,363
681,372
681,373
681,388
681,394
681,407
681,467
681,481
681,485
681,492
681,498
681,521
681,577
681,590
681,594
681,636
681,642
681,683
681,726
681,757
681,792
681,798
681,802
681,809
681,840
681,867
681,885
681,938
681,964
681,988
681,1011
681,1031
681,1080
681,1121
681,1137
681,1139
681,1147
681,1197
681,1216
681,1220
681,1228
681,1235
681,1270
681,1296
681,1301
681,1359
681,1467
681,1469
681,1491
681,1497
681,1504
681,1543
681,1570
681,1671
681,1713
681,1799
681,1823
681,1856
682,48
682,122
682,167
682,272
682,321
682,514
682,549
682,602
682,667
682,743
682,808
682,1012
682,1145
682,1344
682,1507
682,1696
683,11
683,14
683,21
683,43
683,45
683,124
683,144
683,169
683,241
683,243
683,261
683,363
683,378
683,386
683,408
683,481
683,492
683,521
683,543
683,550
683,590
683,636
683,675
683,681
683,705
683,840
683,885
683,932
683,938
683,947
683,978
683,1068
683,1080
683,1124
683,1137
683,1359
683,1415
683,1553
683,1557
683,1570
683,1689
683,1782
683,1836
683,1847
683,1880
684,1841
685,783
686,1443
687,384
687,656
687,948
688,1144
689,60
689,151
689,178
689,315
689,321
689,1071
690,296
690,599
690,1629
690,1835
691,759
692,169
692,378
692,408
692,577
692,695
692,757
692,1287
692,1449
692,1497
692,1583
692,1591
692,1795
692,1858
693,7
693,14
693,40
693,137
693,200
693,205
693,213
693,256
693,386
693,475
693,544
693,577
693,677
693,709
693,772
693,852
693,916
693,987
693,1035
693,1053
693,1059
693,1121
693,1139
693,1190
693,1195
693,1295
693,1394
693,1405
693,1427
693,1507
693,1597
693,1605
693,1641
693,1699
693,1710
693,1730
693,1777
693,1835
694,1502
695,378
695,692
696,779
696,1012
696,1192
697,33
697,187
697,846
697,1246
697,1331
698,6
698,75
698,115
698,140
698,155
698,169
698,195
698,201
698,213
698,216
698,218
698,222
698,231
698,239
698,305
698,310
698,318
698,333
698,348
698,356
698,372
698,387
698,448
698,450
698,454
698,466
698,481
698,517
698,566
698,568
698,590
698,592
698,611
698,632
698,642
698,643
698,734
698,757
698,776
698,787
698,791
698,865
698,888
698,902
698,915
698,916
698,932
698,938
698,958
698,1003
698,1011
698,1043
698,1050
698,1053
698,1093
698,1158
698,1181
698,1248
698,1249
698,1313
698,1315
698,1317
698,1359
698,1369
698,1415
698,1418
698,1450
698,1497
698,1500
698,1538
698,1556
698,1591
698,1643
698,1671
698,1710
698,1713
698,1717
698,1729
698,1753
698,1836
698,1856
698,1864
699,30
699,464
699,1029
699,1550
699,1603
700,27
700,363
700,455
700,595
700,736
700,948
700,1166
700,1188
700,1386
700,1507
700,1538
700,1705
700,1741
700,1840
700,1858
701,48
701,187
701,244
701,327
701,1113
701,1218
701,1337
701,1774
702,60
702,86
702,115
702,116
702,137
702,151
702,165
702,281
702,297
702,316
702,355
702,428
702,517
702,553
702,588
702,661
702,775
702,1045
702,1064
702,1071
702,1164
702,1166
702,1179
702,1216
702,1344
702,1409
702,1447
702,1663
702,1781
702,1852
702,1871
703,12
703,120
703,137
703,161
703,185
703,278
703,283
703,596
703,725
703,1035
703,1099
703,1154
703,1229
703,1394
703,1403
703,1541
703,1543
704,995
705,40
705,43
705,138
705,169
705,225
705,241
705,243
705,297
705,355
705,373
705,448
705,454
705,498
705,500
705,553
705,592
705,600
705,636
705,675
705,683
705,739
705,767
705,932
705,1137
705,1179
705,1181
705,1228
705,1313
705,1405
705,1415
705,1729
705,1760
706,24
706,44
706,318
706,359
706,502
706,553
706,632
706,772
706,833
706,1034
706,1060
706,1190
706,1239
706,1249
706,1287
706,1336
706,1502
706,1556
706,1671
707,56
707,75
707,139
707,185
707,199
707,222
707,317
707,408
707,429
707,537
707,657
707,725
707,748
707,801
707,822
707,839
707,1164
707,1336
707,1359
707,1403
707,1429
707,1543
708,266
708,341
708,377
708,458
708,625
708,743
708,846
708,978
708,1381
708,1394
708,1502
708,1531
708,1832
708,1866
709,0
709,69
709,91
709,112
709,123
709,131
709,155
709,173
709,186
709,247
709,313
709,351
709,386
709,400
709,401
709,470
709,482
709,504
709,597
709,643
709,666
709,693
709,732
709,864
709,952
709,965
709,1080
709,1102
709,1103
709,1120
709,1124
709,1459
709,1477
709,1553
709,1613
709,1686
709,1696
709,1699
709,1710
709,1715
709,1735
709,1770
709,1776
710,28
710,94
710,198
710,199
710,206
710,286
710,369
710,537
710,798
710,997
710,1009
710,1062
710,1063
710,1064
710,1106
710,1216
710,1559
711,325
711,779
711,1012
711,1192
711,1507
711,1538
711,1745
712,1508
713,849
713,1250
714,94
714,189
714,286
714,349
714,416
714,528
714,896
714,1048
714,1106
714,1142
714,1441
714,1467
714,1491
715,540
715,553
715,1045
715,1239
715,1275
715,1851
716,424
716,798
717,83
717,127
717,293
717,294
717,306
717,442
717,492
717,553
717,642
717,653
717,757
717,978
717,1045
717,1485
717,1497
717,1676
718,13
718,822
719,321
719,1410
719,1507
719,1508
719,1678
720,945
720,1199
720,1224
720,1303
720,1456
721,106
721,194
721,406
721,1682
722,378
722,790
722,877
723,93
723,105
723,115
723,169
723,218
723,259
723,316
723,318
723,333
723,352
723,378
723,509
723,566
723,577
723,590
723,592
723,600
723,643
723,653
723,857
723,917
723,1038
723,1050
723,1108
723,1137
723,1191
723,1313
723,1359
723,1366
723,1404
723,1423
723,1445
723,1469
723,1635
723,1689
723,1709
723,1766
724,124
724,173
724,348
724,416
724,443
724,763
724,772
724,1491
724,1685
724,1689
725,162
725,566
725,703
725,707
725,1070
725,1249
725,1314
725,1604
726,93
726,222
726,331
726,387
726,471
726,498
726,681
726,938
726,947
726,1085
726,1313
726,1378
726,1760
726,1820
726,1856
727,389
727,398
727,429
727,468
727,928
727,1162
727,1544
727,1625
728,1461
728,1464
729,450
730,1337
731,870
731,1259
731,1609
731,1618
732,112
732,123
732,400
732,482
732,709
732,772
732,1087
732,1103
732,1686
733,66
733,622
733,826
733,920
733,940
733,1420
734,14
734,125
734,509
734,698
734,938
734,988
734,1166
734,1239
734,1334
734,1386
734,1597
734,1710
734,1820
735,952
735,995
735,1102
735,1103
736,700
736,1346
736,1745
737,378
737,1008
737,1570
737,1836
738,47
738,120
738,1088
738,1344
738,1730
739,9
739,55
739,115
739,153
739,169
739,241
739,243
739,259
739,289
739,318
739,332
739,333
739,363
739,378
739,394
739,408
739,439
739,448
739,450
739,454
739,471
739,517
739,534
739,552
739,568
739,590
739,600
739,653
739,705
739,772
739,798
739,840
739,878
739,902
739,916
739,932
739,947
739,967
739,1008
739,1028
739,1137
739,1185
739,1228
739,1317
739,1359
739,1378
739,1416
739,1445
739,1457
739,1473
739,1487
739,1488
739,1540
739,1556
739,1570
739,1644
739,1689
739,1805
739,1818
739,1836
739,1858
740,10
740,54
740,115
740,386
740,502
740,634
740,675
740,964
740,978
740,1187
740,1239
740,1285
740,1311
740,1369
740,1384
740,1450
740,1600
740,1768
740,1823
740,1837
741,549
741,572
741,832
741,1394
742,136
742,1262
742,1700
743,200
743,280
743,288
743,428
743,505
743,572
743,682
743,708
743,904
743,1092
743,1107
743,1264
743,1394
744,1085
744,1161
744,1248
744,1311
745,74
745,87
745,415
745,417
745,423
745,1104
745,1421
746,9
746,21
746,216
746,259
746,313
746,378
746,509
746,534
746,566
746,791
746,817
746,839
746,932
746,969
746,1008
746,1011
746,1033
746,1043
746,1297
746,1315
746,1317
746,1579
746,1770
746,1776
746,1821
747,74
747,647
747,855
747,1406
747,1625
748,155
748,230
748,317
748,707
748,1037
749,677
749,1540
749,1762
750,131
750,236
750,282
750,290
750,310
750,317
750,328
750,387
750,420
750,458
750,471
750,531
750,534
750,568
750,674
750,675
750,771
750,817
750,888
750,978
750,980
750,1010
750,1028
750,1034
750,1038
750,1061
750,1094
750,1137
750,1248
750,1250
750,1298
750,1383
750,1409
750,1445
750,1497
750,1522
750,1697
750,1818
750,1864
751,261
751,282
751,331
751,408
751,450
751,465
751,502
751,517
751,577
751,619
751,623
751,655
751,801
751,916
751,1216
751,1228
751,1308
751,1313
751,1329
751,1359
751,1409
751,1590
751,1592
751,1818
752,1000
752,1394
753,512
753,633
753,841
753,852
753,1032
753,1145
753,1245
753,1318
753,1559
753,1569
753,1663
753,1699
753,1755
753,1854
753,1865
754,993
754,1055
754,1139
754,1681
754,1816
755,43
755,116
755,187
755,450
755,499
755,888
755,1092
756,5
756,14
756,43
756,124
756,127
756,140
756,212
756,218
756,222
756,231
756,239
756,289
756,301
756,333
756,363
756,372
756,420
756,465
756,492
756,502
756,531
756,533
756,553
756,557
756,590
756,600
756,641
756,757
756,771
756,787
756,792
756,816
756,857
756,888
756,916
756,1010
756,1037
756,1080
756,1118
756,1137
756,1140
756,1155
756,1181
756,1182
756,1298
756,1311
756,1313
756,1317
756,1321
756,1329
756,1334
756,1336
756,1443
756,1449
756,1522
756,1556
756,1597
756,1652
756,1697
756,1710
756,1790
756,1802
756,1820
756,1858
756,1880
757,9
757,11
757,55
757,124
757,127
757,137
757,140
757,169
757,217
757,218
757,222
757,243
757,301
757,333
757,363
757,392
757,450
757,498
757,566
757,626
757,642
757,681
757,692
757,698
757,717
757,756
757,857
757,1094
757,1228
757,1359
757,1366
757,1445
757,1497
757,1500
757,1583
757,1591
757,1604
757,1643
757,1710
757,1820
758,137
758,167
758,475
758,643
758,808
758,830
758,852
758,995
758,1053
758,1164
758,1166
758,1190
758,1230
758,1315
758,1339
758,1423
758,1507
758,1696
758,1835
759,691
760,105
760,141
760,218
760,311
760,363
760,394
760,509
760,577
760,809
760,1188
760,1504
760,1548
760,1623
760,1690
760,1709
761,644
761,1098
761,1154
761,1205
761,1394
761,1498
761,1543
761,1834
762,662
762,963
763,220
763,724
763,782
763,1098
763,1587
763,1696
763,1792
764,74
764,1229
764,1507
765,995
766,278
766,625
766,1628
767,373
767,472
767,498
767,502
767,636
767,705
767,840
767,1140
768,151
768,251
768,1071
769,81
769,102
769,151
769,321
769,349
769,1164
769,1232
769,1344
769,1508
769,1609
769,1666
770,874
770,1066
770,1322
771,43
771,125
771,127
771,128
771,155
771,230
771,254
771,294
771,387
771,397
771,507
771,626
771,653
771,750
771,756
771,801
771,817
771,868
771,888
771,905
771,980
771,981
771,1028
771,1034
771,1061
771,1075
771,1148
771,1155
771,1250
771,1298
771,1370
771,1375
771,1380
771,1416
771,1472
771,1522
771,1525
771,1832
772,0
772,3
772,4
772,6
772,7
772,19
772,21
772,24
772,44
772,47
772,56
772,59
772,105
772,119
772,124
772,136
772,200
772,210
772,215
772,218
772,224
772,254
772,257
772,278
772,322
772,343
772,348
772,359
772,378
772,402
772,416
772,429
772,436
772,458
772,475
772,524
772,533
772,590
772,596
772,607
772,635
772,693
772,706
772,724
772,732
772,739
772,790
772,791
772,821
772,851
772,859
772,888
772,919
772,925
772,936
772,942
772,947
772,952
772,954
772,978
772,984
772,995
772,1000
772,1002
772,1009
772,1032
772,1054
772,1063
772,1069
772,1079
772,1080
772,1106
772,1118
772,1121
772,1139
772,1144
772,1166
772,1237
772,1264
772,1281
772,1296
772,1336
772,1394
772,1402
772,1431
772,1434
772,1466
772,1482
772,1485
772,1491
772,1538
772,1547
772,1587
772,1629
772,1696
772,1699
772,1736
772,1740
772,1747
772,1762
772,1769
772,1825
772,1849
772,1858
772,1876
772,1881
773,200
773,1103
773,1264
774,928
774,1687
775,109
775,296
775,661
775,702
775,1071
775,1144
775,1508
776,115
776,213
776,289
776,318
776,333
776,378
776,392
776,448
776,454
776,517
776,543
776,590
776,675
776,698
776,798
776,1137
776,1500
776,1591
776,1595
777,1
777,74
777,1625
777,1778
777,1807
778,984
778,1394
778,1625
778,1807
779,696
779,711
779,1012
780,283
781,279
781,895
782,410
782,763
782,849
782,970
782,985
782,1055
782,1098
782,1251
782,1550
782,1807
783,142
783,192
783,685
783,1758
784,54
784,230
784,969
784,1249
784,1710
784,1747
785,30
785,321
785,464
786,1079
786,1092
787,46
787,75
787,137
787,139
787,153
787,162
787,222
787,241
787,279
787,282
787,294
787,297
787,301
787,378
787,465
787,466
787,524
787,643
787,698
787,756
787,792
787,817
787,851
787,902
787,916
787,917
787,922
787,985
787,1018
787,1164
787,1181
787,1182
787,1190
787,1228
787,1313
787,1315
787,1359
787,1450
787,1500
787,1507
787,1556
787,1576
787,1587
787,1760
787,1766
787,1881
788,261
788,581
788,822
788,993
788,1099
788,1587
788,1625
788,1673
788,1701
788,1807
789,458
789,1212
789,1344
790,2
790,69
790,137
790,199
790,504
790,635
790,722
790,772
790,798
790,1103
790,1106
790,1368
790,1392
790,1629
790,1700
790,1825
791,121
791,144
791,155
791,169
791,195
791,215
791,218
791,239
791,254
791,259
791,287
791,307
791,311
791,328
791,333
791,359
791,378
791,382
791,387
791,388
791,392
791,408
791,450
791,455
791,458
791,469
791,518
791,533
791,577
791,592
791,627
791,631
791,643
791,669
791,675
791,698
791,746
791,772
791,792
791,801
791,818
791,839
791,902
791,916
791,948
791,978
791,1008
791,1011
791,1028
791,1038
791,1043
791,1114
791,1118
791,1120
791,1137
791,1140
791,1148
791,1166
791,1181
791,1182
791,1188
791,1207
791,1228
791,1248
791,1250
791,1285
791,1306
791,1315
791,1325
791,1329
791,1371
791,1383
791,1386
791,1436
791,1445
791,1450
791,1503
791,1604
791,1643
791,1696
791,1776
791,1821
791,1858
791,1868
792,22
792,105
792,115
792,169
792,195
792,218
792,222
792,236
792,241
792,267
792,289
792,318
792,378
792,388
792,408
792,450
792,470
792,472
792,492
792,498
792,568
792,577
792,590
792,642
792,643
792,656
792,681
792,756
792,787
792,791
792,798
792,801
792,814
792,867
792,916
792,917
792,964
792,1045
792,1050
792,1137
792,1181
792,1235
792,1308
792,1313
792,1315
792,1359
792,1402
792,1436
792,1445
792,1457
792,1485
792,1556
792,1570
792,1590
792,1676
792,1729
792,1766
792,1776
792,1805
792,1836
792,1856
792,1858
792,1881
793,378
793,1221
793,1394
794,160
794,1708
795,106
795,194
795,253
795,406
795,610
795,995
795,1682
795,1689
796,1394
797,75
797,218
797,243
797,454
797,544
797,914
797,1035
797,1188
797,1500
798,9
798,28
798,40
798,48
798,50
798,94
798,102
798,119
798,137
798,153
798,169
798,173
798,198
798,199
798,286
798,294
798,333
798,349
798,369
798,378
798,416
798,443
798,445
798,467
798,487
798,498
798,500
798,537
798,603
798,610
798,681
798,710
798,716
798,739
798,776
798,790
798,792
798,840
798,867
798,877
798,878
798,902
798,1005
798,1062
798,1063
798,1070
798,1106
798,1125
798,1142
798,1161
798,1216
798,1235
798,1313
798,1352
798,1359
798,1368
798,1491
798,1555
798,1579
798,1658
798,1689
798,1836
798,1874
799,660
799,1498
800,10
800,553
800,566
800,867
800,888
800,1114
800,1172
800,1306
800,1445
801,43
801,152
801,155
801,187
801,195
801,282
801,326
801,372
801,373
801,458
801,492
801,611
801,642
801,643
801,653
801,707
801,751
801,771
801,791
801,792
801,833
801,867
801,868
801,926
801,938
801,1017
801,1085
801,1094
801,1181
801,1207
801,1228
801,1250
801,1291
801,1312
801,1336
801,1409
801,1450
801,1472
801,1497
801,1525
801,1592
801,1597
801,1633
801,1652
801,1838
802,278
802,681
802,995
802,1086
802,1144
802,1539
802,1569
802,1633
802,1654
802,1655
803,43
803,48
803,297
803,358
803,371
803,397
803,507
803,846
803,854
803,860
803,1028
803,1164
803,1213
803,1304
803,1364
803,1416
803,1443
803,1476
803,1570
803,1621
803,1644
803,1809
804,60
804,823
804,1071
804,1410
805,420
805,838
805,1865
806,605
807,143
807,288
807,340
807,1290
808,103
808,268
808,321
808,423
808,474
808,510
808,511
808,514
808,542
808,563
808,582
808,682
808,758
808,852
808,1164
808,1405
808,1543
808,1825
808,1846
809,5
809,51
809,105
809,218
809,222
